Date,Title ID,Title Name,Qty Bought,Discount Code,Channel,Royalty
11/22/2008,237004,Undiscovered Wales,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/22/2008,221178,A Doug Jones Travelog  San Francisco City at the End of the Rainbow,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/22/2008,236650,Global Treasures  PRAGUE Praha Czech Republic,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/22/2008,221325,"Porthole TV DVD Classic ships: SS Norway & OceanBreeze Port: Montego Bay, Jamaica",1,N/A,Amazon US Retail,$5.24,Sold through Amazon.com
11/22/2008,221327,Porthole TV DVD Grand Cayman,1,N/A,Amazon US Retail,$5.24,Sold through Amazon.com
11/22/2008,236397,Cosmos Global Documentaries IN THE LAND OF THE RISING DRAGON Vietnam,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/22/2008,244921,Roma The Eternal City,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/22/2008,236335,Bavaria & The Black Forest,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/22/2008,236384,Cosmos Global Documentaries  SIAM A Glorious Kingdom Of The Past- Thailand,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/22/2008,237004,Undiscovered Wales,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/22/2008,253057,Karma Trekkers  Ireland,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/23/2008,236741,Israel Today,1,N/A,Amazon US Retail,$7.87,Sold through Amazon.com
11/23/2008,236946,On Tour...  The OCEAN Halifax To Toronto On Canada's Famous Train,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/23/2008,236510,"Global Treasures  BUDAPEST Buda & Pesth Budapest, Hungary",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/23/2008,237024,Vista Point  BUDAPEST Hungary,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/23/2008,236808,Nature Parks  RAPA NUI Eastern Islands / Chile,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/23/2008,236827,Nature Wonders  CANYON DE CHELLY U.S.A.,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/23/2008,214897,Victoria Australia's Garden State,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/23/2008,253024,Sahel A West African Journey,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/23/2008,253022,Vines Down Under Wine Regions of Australia and New Zealand,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/23/2008,252992,Bhutan Adventures,1,N/A,Amazon US Retail,$6.29,Sold through Amazon.com
11/23/2008,253024,Sahel A West African Journey,1,N/A,Amazon US Retail,$7.69,Sold through Amazon.com
11/23/2008,253024,Sahel A West African Journey,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/23/2008,252992,Bhutan Adventures,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/23/2008,244925,Vienna (Wien) City of Arts and Music,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/23/2008,236293,7 Days  MOROCCO,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/23/2008,253024,Sahel A West African Journey,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/23/2008,221484,Slovenia and Croatia,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/23/2008,236852,Nature Wonders  JOSHUA TREE U.S.A.,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/23/2008,221355,The Best of Portugal,1,N/A,Amazon US Retail,$8.75,Sold through Amazon.com
11/23/2008,236453,Gardens of the World  A CLASSICAL GARDEN,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/23/2008,236550,"Global Treasures  FLORENCE Firenze Tuscany, Italy",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/23/2008,236512,Global Treasures  Cairo Egypt,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/23/2008,221177,A Doug Jones Travelog Royal London,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/23/2008,236812,Nature Parks  SERENGETI & NGORONGORO Tanzania,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/23/2008,236741,Israel Today,1,N/A,Amazon US Retail,$7.87,Sold through Amazon.com
11/23/2008,244919,Prague (Praha) The Mother of Cities,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/23/2008,221184,English Cottage and Country Gardens,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/23/2008,221231,Gardens Of Northern California's Wine Country,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/23/2008,221143,Alternate Routes  Tasmania,1,N/A,Amazon US Retail,$5.24,Sold through Amazon.com
11/23/2008,221384,"Weekend Explorer  Hobart, Tasmania",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/23/2008,221289,Inside The Tuscan Hills Inside The Tuscan Hills,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/23/2008,236279,7 Days  GREECE,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/24/2008,253023,Himalayan Journeys in Nepal and Ladakh,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/24/2008,247443,Dive Travel  Costa Rica,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/24/2008,236533,Global Treasures  DAMASCUS Syria,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/24/2008,253023,Himalayan Journeys in Nepal and Ladakh,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/24/2008,253063,"The British Isles Ireland, Scotland and England",1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/24/2008,236960,Super Chief Speed-Style-Service,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/24/2008,237005,Venezuela,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/24/2008,236884,Nature Wonders  STROKKUR GEYSIR Iceland,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/24/2008,236780,Nature Parks  CANADIAN ROCKY MOUNTAINS Canada,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/24/2008,253022,Vines Down Under Wine Regions of Australia and New Zealand,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/24/2008,221228,Flying Scotsman Running The Legend,1,N/A,Amazon US Retail,$5.94,Sold through Amazon.com
11/24/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Amazon US Retail,$10.48,Sold through Amazon.com
11/24/2008,236954,Scotland,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/24/2008,236993,The Key West Picture Show,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/24/2008,237013,Vista Point  ANDALUSIA Spain,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/24/2008,236580,Global Treasures  Karnak Egypt,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/24/2008,236542,Global Treasures  Edfu Egypt,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/24/2008,236477,Global Treasures  ABU SIMBEL Egypt,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/24/2008,236591,Global Treasures  Kom Ombo Egypt,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/24/2008,236642,Global Treasures  Philae Egypt,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/24/2008,236821,Nature Wonders  ANTELOPE CANYON U.S.A.,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/24/2008,221337,Portugal,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/24/2008,221355,The Best of Portugal,1,N/A,Amazon US Retail,$8.75,Sold through Amazon.com
11/24/2008,221206,"Exploring Horizons In Place of Wonder - Queen Charlotte Islands British Columbia, Canada",1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/24/2008,221484,Slovenia and Croatia,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/24/2008,236443,EXTRAVAGANZA  PALACE ON WHEELS Five Star Train Journey In Wonderland,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/24/2008,252992,Bhutan Adventures,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/24/2008,244923,Switzerland Country of Mountains,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/24/2008,236853,Nature Wonders  KALAHARI DESERT Botswana,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/24/2008,236793,Nature Parks  KALAHARI DESERT Botswana,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/24/2008,221302,Machu Picchu and the Sacred Valley,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/25/2008,236936,On Tour...  ROYAL RAJASTHAN By Train To The Rajas' Domain,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/25/2008,236478,"Global Treasures  ACROPOLIS Akropolis Athens, Greece",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/25/2008,221184,English Cottage and Country Gardens,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/25/2008,221325,"Porthole TV DVD Classic ships: SS Norway & OceanBreeze Port: Montego Bay, Jamaica",1,N/A,Amazon US Retail,$5.24,Sold through Amazon.com
11/25/2008,236300,7 Days  PERU,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/25/2008,236954,Scotland,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/25/2008,221399,"Weekend Explorer  Santa Fe, New Mexico",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/25/2008,236296,7 Days  NEPAL,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/25/2008,236318,7 Days  UNITED ARAB EMIRATES,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/25/2008,221289,Inside The Tuscan Hills Inside The Tuscan Hills,1,N/A,Amazon US Retail,$7.87,Sold through Amazon.com
11/25/2008,221289,Inside The Tuscan Hills Inside The Tuscan Hills,1,N/A,Amazon US Retail,$7.87,Sold through Amazon.com
11/25/2008,221289,Inside The Tuscan Hills Inside The Tuscan Hills,1,N/A,Amazon US Retail,$7.87,Sold through Amazon.com
11/25/2008,236991,The Galapagos,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/26/2008,236308,7 Days  SULTANATE OF OMAN,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/26/2008,221184,English Cottage and Country Gardens,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/26/2008,236747,Lithuania The Country Film,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/26/2008,237119,Vista Point  STOCKHOLM Sweden,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/26/2008,236869,Nature Wonders  MEKONG DELTA Vietnam,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/26/2008,239560,Italy Sicily-South Taormina-Syracusa-Agrigento-Enna-Etna,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/26/2008,236918,On Tour...  FREEWAY OF THE ATLANTIC A Coastal Tour Of Northern Spain,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/26/2008,237048,Vista Point  GRANADA Spain,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/26/2008,221484,Slovenia and Croatia,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/26/2008,221358,The Great Gardens of England,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/26/2008,221358,The Great Gardens of England,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTO,$11.98,Sold through Amazon.com
11/26/2008,236543,"Global Treasures  Egyptian Museum Cairo, Egypt",1,N/A,Unbox DTO,$5.98,Sold through Amazon.com
11/26/2008,236543,"Global Treasures  Egyptian Museum Cairo, Egypt",1,N/A,Unbox DTO,$5.98,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTO,$11.98,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221344,English Towns & Villages: Stratford Upon Avon,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236722,"Global Treasures  VERSAILLES Chateau De Versailles Paris, France",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/26/2008,236816,Nature Parks  YELLOWSTONE NATIONAL PARK Wyoming,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221328,"Porthole TV DVD Grenada: \"The Spice Island\"",1,N/A,Amazon US Retail,$5.24,Sold through Amazon.com
11/26/2008,221160,Bermuda,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221346,Take A Tour Of Nashville Music City,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236955,Silk Road Journey From China Through Central Asia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221316,Oregon Ghost Towns,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221346,Take A Tour Of Nashville Music City,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236604,Global Treasures  MACHU PICCHU Machu Piqchu Peru,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221093,A Doug Jones Travelog Great Cities of Europe,1,N/A,Unbox DTR,$0.99,Sold through Amazon.com
11/26/2008,221276,History Of World War II  Europe Invaded,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221148,Alternate Routes  Yucatan,1,N/A,Unbox DTR,$0.99,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221232,Get Outta Town  Athens Greece,1,N/A,Unbox DTR,$0.99,Sold through Amazon.com
11/26/2008,221209,"Exploring Horizons Land of the Giants - San Teadoro Sardinia, Italy",1,N/A,Unbox DTR,$0.99,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221393,"Weekend Explorer  Maine Highlands, Maine",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221111,Alternate Routes  Cuzco,1,N/A,Unbox DTR,$0.99,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221128,Alternate Routes  New York,1,N/A,Unbox DTR,$0.99,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221185,English Towns & Villages: The Cotswolds,1,N/A,Unbox DTR,$0.99,Sold through Amazon.com
11/26/2008,221321,Parker Travel Guide To Southern Ontario,1,N/A,Unbox DTR,$0.99,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236437,Exploring French Wine Regions,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/26/2008,236437,Exploring French Wine Regions,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,236999,The Nude Traveller River Island Nature Retreat Australia Maui Sun Club - Hawaii,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221481,The Nude Traveller A Bare Necessities Mediterranean Nude Cruise,1,N/A,Amazon US Retail,$10.48,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Amazon US Retail,$10.48,Sold through Amazon.com
11/26/2008,221148,Alternate Routes  Yucatan,1,N/A,Unbox DTR,$0.99,Sold through Amazon.com
11/26/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221364,The Nude Traveller Nude In French Polynesia,1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,237003,"Transcaucasus:  Georgia, Armenia, & Azerbaijan",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/26/2008,221363,"The Nude Traveller Club Orient St. Martin, French West Indies",1,N/A,Unbox DTR,$1.49,Sold through Amazon.com
11/27/2008,236811,Nature Parks  SELOUS GAME RESERVE Tanzania,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/27/2008,236340,"Britain's Gentle Highway ... a canal adventure in England, Scotland and Wales",1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/27/2008,253022,Vines Down Under Wine Regions of Australia and New Zealand,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/27/2008,236960,Super Chief Speed-Style-Service,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/27/2008,236405,Daylight The Most Beautiful Train In The World,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/27/2008,236948,"On Tour... THE DINGLE PENINSULA Coastline, Dolphin's & Prehistoric Sites",1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/27/2008,236796,Nature Parks  KRUGER NATIONAL PARK South Africa,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/27/2008,250314,Picture Postcard Yorkshire Volume One,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/27/2008,237004,Undiscovered Wales,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/27/2008,221361,The Nude Traveller A Bare Necessities Nude Cruise,1,N/A,Amazon US Retail,$10.48,Sold through Amazon.com
11/27/2008,221481,The Nude Traveller A Bare Necessities Mediterranean Nude Cruise,1,N/A,Amazon US Retail,$10.48,Sold through Amazon.com
11/27/2008,236741,Israel Today,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/28/2008,247442,The Real Cornwall,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/28/2008,244923,Switzerland Country of Mountains,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/28/2008,237038,Vista Point  DELHI India,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/28/2008,236282,7 Days  ICELAND,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/28/2008,236335,Bavaria & The Black Forest,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/28/2008,236720,Global Treasures  VANHA VAASA Finland,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/28/2008,236922,On Tour...  KALAHARI BUSHMEN WALKABOUT,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/28/2008,244923,Switzerland Country of Mountains,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/28/2008,250326,America & the Passenger Train,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/28/2008,236816,Nature Parks  YELLOWSTONE NATIONAL PARK Wyoming,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/28/2008,236506,"Global Treasures  BLUE MOSQUE Sultan Ahmed Mosque Istanbul, Turkey",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/28/2008,221406,"Weekend Explorer  Whitefish, Montana",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/28/2008,236790,Nature Parks  HAWAI'I VOLCANOES PARK,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/28/2008,236526,"Global Treasures  IGREJA DE SAO FRANCISCO Church of St Francis Porto, Portugal",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/28/2008,237004,Undiscovered Wales,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/28/2008,236681,"Global Treasures  Siena Tuscany, Italy",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/28/2008,237088,Vista Point  NEW ORLEANS,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/28/2008,236762,Modern Times Wonders  VOYAGER OF THE SEAS,1,N/A,Amazon US Retail,$3.49,Sold through Amazon.com
11/28/2008,236405,Daylight The Most Beautiful Train In The World,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/28/2008,221235,Get Outta Town  Lucerne Switzerland,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/28/2008,250326,America & the Passenger Train,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/28/2008,247442,The Real Cornwall,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/28/2008,236593,Global Treasures  LAKE TITICACA Lago Titicaca Peru,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/28/2008,239546,"The Road to Chiang Mai  The Road to Chiang Mai: Hill Tribes, Poppy Culture and Ancient Khmers",1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/28/2008,236490,Global Treasures  ANGKOR WAT Cambodia,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/28/2008,236988,The California Zephyr Silver Thread Through The West,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/29/2008,221481,The Nude Traveller A Bare Necessities Mediterranean Nude Cruise,1,N/A,Amazon US Retail,$9.44,Sold through Amazon.com
